Name,Team,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,UBR,wGDP,XBR,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
"Colt Keith","DET",556,0.064748201,0.197841726,0.327272727,0.259689922,0.309352517,0.379844961,0.689197478,0.120155039,4.492582264796475,0.306329113,0,1.2000000476837158,0.346914678812027,-0.09416067600250244,60.82924073419582,-4.210567092084773,0.3007700167838417,96.54921081293644,"Colt Keith",27899,690993
"Spencer Steer","CIN",656,0.109756097,0.208841463,0.525547445,0.224738675,0.31859756,0.402439024,0.721036584,0.177700349,6.0359583176139235,0.260143198,1.4999998807907104,1.100000023841858,1.9489351511001587,2.601117491722107,80.06436122540954,3.3267462361288374,0.3164798483593773,96.204682253762,"Spencer Steer",26323,668715
"Amed Rosario","- - -",346,0.02601156,0.210982658,0.123287671,0.280120481,0.306358381,0.379518072,0.685876453,0.099397591,5.574229936705535,0.350194552,1.0999999642372131,-1.5,0.7659086883068085,-0.0722106397151947,37.333540274112714,-3.1408725098676533,0.2989004953748229,96.17568021594116,"Amed Rosario",15518,642708
"Ozzie Albies","ATL",435,0.062068965,0.149425287,0.415384615,0.250626566,0.303448275,0.403508771,0.706957046,0.152882205,4.881846565586807,0.274390243,-0.19999998807907104,0.800000011920929,-0.1581120640039444,0.4688907563686371,49.79664638269967,-1.088814776350797,0.3070691708860726,95.15225593821283,"Ozzie Albies",16556,645277
"Wenceel Pérez","DET",425,0.075294117,0.216470588,0.347826086,0.241645244,0.300236406,0.383033419,0.683269825,0.141388175,6.173676914186193,0.294117647,3.0000000596046448,0.699999988079071,2.5205817222595215,-0.9827045649290085,45.811033679657555,-3.904646763092899,0.29876415132067163,95.13824408302922,"Wenceel Perez",22857,672761
"Xander Bogaerts","SDP",463,0.060475161,0.170626349,0.354430379,0.264018691,0.306695464,0.380841121,0.687536585,0.11682243,4.665972098419687,0.296511627,,,2.1356842517852783,0.47735223919153214,50.28334595048322,-3.8775012142072693,0.2997738561928916,95.11172848396507,"Xander Bogaerts",12161,593428
"Paul DeJong","- - -",482,0.047717842,0.323651452,0.147435897,0.226966292,0.275933609,0.426966292,0.702899901,0.2,2.325336281675258,0.285185185,-0.699999988079071,-0.30000001192092896,-1.2533610165119171,-1.1361156702041626,53.3606351873721,-3.0227953382884136,0.3023871950094136,95.00773613826533,"Paul DeJong",18015,657557
"George Springer","TOR",614,0.097719869,0.187296416,0.52173913,0.220183486,0.303425774,0.370642201,0.674067975,0.150458715,5.705144882559493,0.244552058,1.399999976158142,-2.0999999046325684,1.814963459968567,1.6505923941731453,65.96461653497713,-5.859919445843533,0.2983212936760745,94.98397643994454,"George Springer",12856,543807
"Ezequiel Tovar","COL",695,0.033093525,0.287769784,0.115,0.26870229,0.294629898,0.46870229,0.763332188,0.2,4.227253679400746,0.344036697,-0.30000007152557373,-1.600000023841858,1.892487645149231,-1.8273696675896645,89.26019085949174,7.9604310766409965,0.3244099165637826,94.9116291349422,"Ezequiel Tovar",24064,678662
"Jake Fraley","CIN",382,0.068062827,0.183246073,0.371428571,0.277142857,0.329842931,0.385714285,0.715557216,0.108571428,5.972818404723855,0.330935251,-1.1000000014901161,0.10000000149011612,0.4014042019844055,1.1857257783412933,45.85539506099049,1.1697716983300794,0.31398372625181187,94.52462097581216,"Jake Fraley",19260,641584
"Ernie Clement","TOR",452,0.024336283,0.090707964,0.268292682,0.262672811,0.284444444,0.407834101,0.692278545,0.14516129,5.349283558484934,0.266318537,-1.7999999523162842,-1.7000000476837158,0.19032472372055054,0.46677037328481674,48.226035178399066,-4.648053198361417,0.2974025495599267,94.33771306636119,"Ernie Clement",20352,676391
"Max Kepler","MIN",399,0.055137844,0.200501253,0.275,0.252717391,0.301507537,0.380434782,0.681942319,0.127717391,2.9548673491660935,0.300353356,0.7999999523162842,1,-0.33489280939102173,-0.5103180110454559,42.79194470733056,-3.882305873039867,0.2980898906238115,94.1491259960384,"Max Kepler",12144,596146
"Alejandro Kirk","TOR",386,0.090673575,0.132124352,0.686274509,0.252941176,0.318652849,0.358823529,0.677476378,0.105882353,0.9876847212500001,0.276450511,-4.999999761581421,-1.2000000476837158,-2.705562114715576,-0.7655649706721306,41.045094844482286,-4.108440804698124,0.29695486263795334,94.02280094293258,"Alejandro Kirk",22581,672386
"Charlie Blackmon","COL",499,0.086172344,0.172344689,0.5,0.256124721,0.328657314,0.412026726,0.74068404,0.155902005,5.14394633214148,0.292613636,,,0.07721349596977234,-0.5649959072470665,63.474958137874324,5.102900394503794,0.32288467776127744,93.88503887160977,"Charlie Blackmon",7859,453568
"Nick Gonzales","PIT",387,0.046511627,0.19121447,0.243243243,0.270194986,0.310880829,0.39832869,0.709209519,0.128133704,4.76041364988244,0.319148936,3.2000001668930054,-0.8999999761581421,1.1234450340270996,-0.9253372251987457,44.30375192010972,-0.9667618007006952,0.3070752961294992,93.7625219913555,"Nick Gonzales",27490,693304
"Isiah Kiner-Falefa","- - -",496,0.032258064,0.157258064,0.205128205,0.268817204,0.306288032,0.376344086,0.682632118,0.107526882,5.799540259573133,0.307086614,1.399999961256981,-0.29999999701976776,1.7782424688339233,0.4350041076540947,53.57095192834949,-4.450171600131041,0.29883789133590327,92.93828791772633,"Isiah Kiner-Falefa",16512,643396
"Andrew Benintendi","CHW",522,0.078544061,0.183908045,0.427083333,0.22851153,0.28927203,0.396226415,0.685498445,0.167714885,2.108044494327818,0.244505494,0.30000001192092896,-0.5,-0.7981072664260864,-1.078179270029068,55.90262175743762,-5.159931633422929,0.29789751367697104,92.82664401784545,"Andrew Benintendi",17901,643217
"Dominic Smith","- - -",307,0.091205211,0.247557003,0.368421052,0.232727272,0.312703583,0.378181818,0.690885401,0.145454546,2.23938175302304,0.300518134,0.10000001639127731,-0.30000000447034836,-1.1154067274183035,-0.7416911274194717,34.7762282749426,-1.136039715467728,0.30558141900972746,92.72428989558924,"Dominic Smith",15653,642086
"Ty France","- - -",535,0.071028037,0.213084112,0.333333333,0.233820459,0.304672897,0.365344467,0.670017364,0.131524008,1.5851350114081542,0.277310924,-2.0000001192092896,-1.5,-2.4324893951416016,-1.1994516253471375,56.53363487736132,-6.049633444689243,0.29612975432493976,92.66403211301485,"Ty France",17982,664034
"David Hamilton","BOS",317,0.06940063,0.25236593,0.275,0.248299319,0.302839116,0.394557823,0.697396939,0.146258504,7.675669630884189,0.31553398,2.5999996662139893,1.7999999523162842,1.728358268737793,4.427504897117615,35.719494139343276,-1.3625545673670616,0.3048386513622777,92.42484923903336,"David Hamilton",27531,666152
"Connor Joe","PIT",416,0.10576923,0.21875,0.483516483,0.228021978,0.319711538,0.368131868,0.687843406,0.14010989,3.0307026086991526,0.278195488,0.800000011920929,0,0.7979235053062439,-1.1992550492286682,46.91287622166228,-1.7500015764181622,0.3049523913716695,92.33366157238994,"Connor Joe",16572,656582
"Spencer Torkelson","DET",381,0.086614173,0.275590551,0.314285714,0.219298245,0.294736842,0.374269005,0.669005847,0.15497076,2.49999999625,0.285087719,-1.2999999821186066,0.4000000059604645,-0.5834366083145142,-0.6313937902450562,39.80504289477927,-4.763602396251143,0.29464481692565114,92.24062014590301,"Spencer Torkelson",27465,679529
"Jorge Polanco","SEA",469,0.098081023,0.292110874,0.335766423,0.213429256,0.296375266,0.354916067,0.651291333,0.141486811,2.4003702337995274,0.27443609,0.10000002384185791,-1.7999999523162842,-0.6495172381401062,-0.8702868446707726,46.13750975180649,-8.725205842664016,0.2870646742024647,92.09728405649697,"Jorge Polanco",13152,593871
"Adolis García","TEX",637,0.070643642,0.277864992,0.254237288,0.224137931,0.284144427,0.4,0.684144427,0.175862069,3.4816528285459327,0.2734375,-2.0000000596046448,0.30000001192092896,0.14653536677360535,-0.8273696526885033,67.14660527981111,-7.3684263484995665,0.2958071366069824,91.88485090815523,"Adolis Garcia",19287,666969
"Hunter Renfroe","KCR",424,0.08490566,0.198113207,0.428571428,0.228571428,0.297169811,0.392207792,0.689377603,0.163636364,1.8129891991113518,0.2543554,-1.2999999523162842,-0.6000000238418579,-2.6887683868408203,-0.9390016868710518,46.82310644049462,-2.7755959306258333,0.3020456982952244,91.78713353641939,"Hunter Renfroe",15464,592669
"Seth Brown","OAK",400,0.0625,0.28,0.223214285,0.231182795,0.2825,0.379032258,0.661532258,0.147849463,3.0461669024662523,0.291497975,-0.6000000238418579,0,0.037306614220142365,-0.6966535523533821,40.01675347642251,-6.774475175577918,0.28913666382431985,91.145522206631,"Seth Brown",18171,664913
"Josh Rojas","SEA",476,0.096638655,0.226890756,0.425925925,0.225118483,0.304439746,0.33649289,0.640932636,0.111374407,4.6830905723632075,0.282467532,-1.5000000298023224,0.4000000059604645,-1.1125422716140747,-0.5197617560625076,46.242547243859214,-9.439014852021293,0.2855414129414801,91.02579097798855,"Josh Rojas",19734,668942
"Tommy Pham","- - -",478,0.073221757,0.221757322,0.330188679,0.247727272,0.30543933,0.368181818,0.673621148,0.120454546,4.5581439390238145,0.306748466,-1.4999999776482582,0.29999998956918716,-2.416092097759247,-0.7147553563117981,50.6768768579205,-5.238641381220013,0.29656240730604866,90.89166733894564,"Tommy Pham",2967,502054
"Freddy Fermin","KCR",368,0.0625,0.179347826,0.348484848,0.27138643,0.318801089,0.36578171,0.684582799,0.09439528,2.8935860535957056,0.318518518,0.800000011920929,-1.399999976158142,-0.09896516799926758,-0.3576725423336029,40.14982124379336,-2.8981091160470283,0.30039438133031293,90.6255634606581,"Freddy Fermin",21840,666023
"Otto Lopez","MIA",434,0.057603686,0.172811059,0.333333333,0.270471464,0.313225058,0.377171215,0.690396273,0.106699751,5.504352347009584,0.317901234,1.2999999523162842,-1.5,0.8286504149436951,1.5512700751423836,48.058514137327485,-2.709968950092977,0.30242097917123073,90.59459499239875,"Otto Lopez",19608,672640
"Jo Adell","LAA",451,0.077605321,0.279379157,0.277777777,0.207407407,0.28,0.402469135,0.682469135,0.195061728,5.344422747753066,0.244274809,-0.10000000149011612,-0.10000000149011612,-1.2895328998565674,-1.7445972114801407,47.607737713660356,-5.149372591470121,0.2959931448998058,90.22635102211024,"Jo Adell",20220,666176
"Danny Jansen","- - -",324,0.12345679,0.188271604,0.655737704,0.205035971,0.308641975,0.348920863,0.657562838,0.143884892,1.3644480462500002,0.227488151,0.30000001192092896,0.3999999761581421,-0.46647171676158905,-0.6156089454889297,33.749397545097544,-4.151497663022799,0.2942591960783358,90.01000079262006,"Danny Jansen",16535,643376
"Rowdy Tellez","PIT",421,0.073634204,0.211401425,0.348314606,0.242819843,0.29928741,0.391644908,0.690932318,0.148825065,1.779160499253483,0.279720279,0.6000000238418579,-1.2000000476837158,-1.7995916604995728,-0.5497801229357719,46.116131201421986,-3.13163695480846,0.3009369958041683,89.63102511555812,"Rowdy Tellez",15679,642133
"J.P. Crawford","SEA",451,0.115299334,0.226164079,0.509803921,0.201530612,0.303769401,0.321428571,0.625197972,0.119897959,5.0496457043288565,0.24822695,0.7999999523162842,0.5,1.3067493438720703,0.13183355331420898,42.94715504322343,-9.809955261907046,0.2831537932355758,89.34629051768465,"J.P. Crawford",15491,641487
"Kevin Newman","ARI",311,0.048231511,0.154340836,0.3125,0.277777777,0.311475409,0.375,0.686475409,0.097222223,5.735191711564316,0.322175732,2.2999999076128006,-0.20000000298023224,0.2817392349243164,0.6188467815518379,33.4477923474926,-2.9323879294377275,0.2984641043371276,88.91862059429197,"Kevin Newman",17696,621028
"Ryan McMahon","COL",645,0.106976744,0.286821705,0.372972972,0.241622574,0.32503888,0.396825396,0.721864276,0.155202822,1.9477345316382575,0.319672131,2.9000000953674316,0.5,0.15968048572540283,-2.8691487535834312,78.16321390273743,2.712357701386733,0.31540381861777744,88.84990788394761,"Ryan McMahon",15112,641857
"TJ Friedl","CIN",341,0.076246334,0.152492668,0.5,0.225589225,0.309734513,0.38047138,0.690205893,0.154882155,4.985773589598632,0.228813559,1.0000001192092896,1.399999976158142,1.278831958770752,0.7162452936172485,38.46315380509601,-1.4263686207343476,0.30498200567071065,88.46584599144941,"TJ Friedl",19522,670770
"Bryson Stott","PHI",571,0.092819614,0.162872154,0.569892473,0.245059288,0.315236427,0.355731225,0.670967652,0.110671937,6.095890512070868,0.274939172,1.399999976158142,0.5,0.543927788734436,4.024794779717922,60.24005813514168,-6.554420765588932,0.2959171467705777,88.24955537256146,"Bryson Stott",26294,681082
"Mitch Garver","SEA",430,0.123255813,0.309302325,0.39849624,0.171662125,0.286046511,0.340599455,0.626645966,0.16893733,0.8792432775000001,0.216216216,-0.6000000461935997,-0.10000000149011612,-1.2844003438949585,-0.7182104364037514,40.313107359045496,-9.987463441854961,0.28132105885550035,88.05710772725122,"Mitch Garver",15161,641598
"Kevin Pillar","- - -",314,0.050955414,0.219745222,0.231884057,0.228873239,0.290734824,0.376760563,0.667495387,0.147887324,6.177353658078305,0.271428571,,,0.7562391832470894,0.6640809327363968,32.26075451369647,-4.470359978123871,0.2925059909637744,87.8910025378837,"Kevin Pillar",12434,607680
"Gavin Sheets","CHW",501,0.085828343,0.211576846,0.405660377,0.232815964,0.303393213,0.356984478,0.660377691,0.124168514,1.9671532847917557,0.281065088,-2.4000001549720764,0.30000001192092896,-1.5499428510665894,-1.3176413848996162,50.741924164522295,-7.864089722108235,0.29067656069337006,87.74727822529458,"Gavin Sheets",19901,657757
"Brendan Rodgers","COL",539,0.057513914,0.244897959,0.234848484,0.267465069,0.314126394,0.407185628,0.721312022,0.139720559,2.9536097602226405,0.337988826,-0.20000004768371582,-1.600000023841858,-0.07678041607141495,-0.786552794277668,64.53602559065281,1.484844982082237,0.31360177787322574,87.63701093991065,"Brendan Rodgers",17907,663898
"Oswaldo Cabrera","NYY",326,0.064417177,0.193251533,0.333333333,0.247491638,0.296296296,0.364548494,0.66084479,0.117056856,4.051681221458005,0.285714285,1.7000000029802322,-0.20000000298023224,0.16571256518363953,-0.6177293285727501,32.77686975347981,-5.357981597900537,0.2897587115014041,87.60656312088332,"Oswaldo Cabrera",21707,665828
"Jeimer Candelario","CIN",463,0.058315334,0.246220302,0.236842105,0.224824355,0.27861771,0.428571428,0.707189138,0.203747073,3.629279499071871,0.256756756,-2.2000001445412636,0.10000000149011612,0.26699939370155334,-1.0700902715325356,51.68245835770158,-2.4783888069889173,0.30352834692765107,87.48743401466132,"Jeimer Candelario",13621,600869
"Brice Turang","MIL",619,0.080775444,0.169628432,0.476190476,0.254025044,0.315960912,0.348837209,0.664798121,0.094812165,7.153037090320793,0.3,1.6000000461935997,0.10000000149011612,0.9154369235038757,6.3229589611291885,64.46465855729862,-7.944767781672045,0.29423238577694916,87.33301823787872,"Brice Turang",22186,668930
"Jake Bauers","MIL",346,0.112716763,0.341040462,0.330508474,0.198675496,0.300578034,0.360927152,0.661505186,0.162251656,6.86188673196086,0.279069767,-0.800000011920929,1.7999999523162842,-0.5055918097496033,1.5635998398065567,36.006286197136085,-4.4681265868442885,0.2941344585971556,87.26710653334659,"Jake Bauers",15194,641343
"Pete Crow-Armstrong","CHC",410,0.051219512,0.23902439,0.214285714,0.236559139,0.286069651,0.384408602,0.670478253,0.147849463,8.51062218520016,0.292134831,-0.5,1.100000023841858,1.3984185457229614,3.5220173746347427,41.11968536378249,-6.841324004517953,0.2894473162293434,87.03000305892458,"Pete Crow-Armstrong",27769,691718
"Ben Rortvedt","TBR",328,0.103658536,0.268292682,0.386363636,0.227586206,0.31707317,0.303448275,0.620521445,0.075862069,2.045873169591782,0.316582914,0.30000001937150955,-0.10000000149011612,-0.5818777680397034,-0.49453316628932953,31.217341877862392,-7.151465616777959,0.283089577061374,86.97182020926962,"Ben Rortvedt",20287,666163
"Abraham Toro","OAK",364,0.054945054,0.17032967,0.322580645,0.240356083,0.292817679,0.350148367,0.642966046,0.109792284,3.554000575755974,0.278810408,1.1000000834465027,0.30000001192092896,1.2484725713729858,-0.6492990180850029,34.61910720113101,-7.960910872189377,0.2830058539343012,86.83298532864347,"Abraham Toro",19844,647351
"Mauricio Dubón","HOU",428,0.037383177,0.128504672,0.29090909,0.268656716,0.296470588,0.360696517,0.657167105,0.092039801,2.9014730382241787,0.298850574,-0.09999999403953552,0.4000000059604645,-0.6182847619056702,-0.9755777791142464,41.843766430067014,-8.22284822757344,0.2863087520879858,86.73127265224035,"Mauricio Dubon",16530,643289
"Nolan Gorman","STL",402,0.084577114,0.37562189,0.225165562,0.202739726,0.271144278,0.4,0.671144278,0.197260274,3.5146106045490955,0.279187817,0.6000000238418579,1.899999976158142,-0.9001424312591553,0.21095435321331024,40.656931053379935,-6.368253741880492,0.290496850846117,86.65867633861815,"Nolan Gorman",22263,669357
"Jarred Kelenic","ATL",449,0.071269487,0.296213808,0.240601503,0.230582524,0.285714285,0.393203883,0.678918168,0.162621359,4.635880540359221,0.299625468,1,0.5,1.9064234495162964,-0.1361156553030014,46.734457949027124,-5.788696212843359,0.2941608500960689,86.46407123085812,"Jarred Kelenic",22558,672284
"Anthony Volpe","NYY",689,0.06095791,0.226415094,0.269230769,0.2433281,0.293002915,0.364207221,0.657210136,0.120879121,7.132715750361162,0.302966101,6,0.5,3.549936056137085,1.5495221763849258,67.93934466117163,-12.658546691899103,0.28735230665137296,85.91384880657668,"Anthony Volpe",27647,683011
"Sal Frelick","MIL",524,0.07442748,0.148854961,0.5,0.258947368,0.319845857,0.334736842,0.654582699,0.075789474,6.34139375302016,0.305555555,1,0.5,1.9594268798828125,1.2958265393972397,53.652346411063746,-7.644163123056809,0.29205405206808926,85.8668503354287,"Sal Frelick",29622,686217
"Emmanuel Rivera","- - -",302,0.086092715,0.228476821,0.376811594,0.237735849,0.312292358,0.343396226,0.655688584,0.105660377,3.80726662448327,0.295918367,-0.800000011920929,-0.6000000238418579,-0.5763115249574184,-0.21560893952846527,30.707466110893645,-4.619911521366678,0.29128454808776955,85.784625485081,"Emmanuel Rivera",19890,656896
"Jake Meyers","HOU",513,0.06822612,0.228070175,0.299145299,0.219088937,0.286274509,0.360086767,0.646361276,0.14099783,5.285995862322004,0.262686567,2.0999999046325684,-1.2000000476837158,2.08935284614563,0.11681434512138367,49.44046067334625,-10.569290072844298,0.28458094643611537,85.51589887204575,"Jake Meyers",20308,676694
"Max Schuemann","OAK",459,0.102396514,0.259259259,0.394957983,0.219696969,0.310572687,0.308080808,0.618653495,0.088383839,5.041119702298059,0.291970802,0.800000011920929,-0.699999988079071,0.8245733976364136,1.4479029476642609,42.87986027985593,-10.813074598314554,0.28090951227406574,85.35837579404581,"Max Schuemann",24488,680474
"Harrison Bader","NYM",437,0.048054919,0.217391304,0.221052631,0.236318407,0.28375286,0.373134328,0.656887188,0.136815921,5.203259553011847,0.275747508,-0.6000000238418579,0.4000000059604645,-1.0867692232131958,-0.5661540776491165,42.37905786504935,-8.740359437261118,0.2853290042199126,85.22619263496502,"Harrison Bader",18030,664056
"Mitch Haniger","SEA",423,0.094562647,0.29787234,0.317460317,0.207894736,0.286052009,0.334210526,0.620262535,0.12631579,1.27019358375,0.275720164,-0.8999999761581421,-0.5,-0.7969927191734314,-0.7655649706721306,38.16751835266687,-11.314205946823579,0.27694654563358206,84.97998579210847,"Mitch Haniger",14274,571745
"Jacob Young","WSN",521,0.057581573,0.195777351,0.294117647,0.256410256,0.31640625,0.331196581,0.647602831,0.074786325,6.68388386426377,0.320547945,1.3999999165534973,-0.30000001192092896,2.775109052658081,1.4923514127731323,52.31927450119618,-8.62630081803437,0.2896075388416648,84.95606118084855,"Jacob Young",29931,696285
"MJ Melendez","KCR",451,0.077605321,0.250554323,0.309734513,0.206310679,0.273333333,0.400485436,0.673818769,0.194174757,4.022826037665759,0.241134751,-0.30000001192092896,1,0.25970742106437683,-1.443526990711689,46.1422864883461,-6.614823816784381,0.29195600084313306,84.68983430019267,"MJ Melendez",22197,669004
"Anthony Rizzo","NYY",375,0.072,0.173333333,0.415384615,0.228486646,0.301333333,0.335311572,0.636644905,0.106824926,1.47098214,0.259398496,,,-2.0755765438079834,-0.7339952811598778,36.20359200949115,-7.663184851759248,0.2847893614768982,84.11102083124227,"Anthony Rizzo",3473,519203
"Tyler Freeman","CLE",383,0.073107049,0.138381201,0.528301886,0.209090909,0.305263157,0.321212121,0.626475278,0.112121212,5.4304809582346865,0.227106227,1.399999976158142,-1.7999999523162842,0.6393259763717651,-0.9640337005257607,36.402393821731465,-8.40020761255895,0.28292879375744623,84.05188492446241,"Tyler Freeman",22532,671289
"Luis Robert Jr.","CHW",425,0.065882352,0.331764705,0.19858156,0.223918575,0.278301886,0.37913486,0.657436746,0.155216285,5.207511856466942,0.30962343,-0.10000000149011612,0.20000000298023224,-0.5484068989753723,1.5148905590176582,41.19268654781793,-8.522993894932526,0.28526280544945415,83.9391322288258,"Luis Robert Jr.",20043,673357
"Blake Perkins","MIL",434,0.096774193,0.248847926,0.388888888,0.240208877,0.315668202,0.331592689,0.647260891,0.091383812,6.302876617627598,0.312727272,0.6999999284744263,0.8999999761581421,0.752139687538147,1.667339451611042,43.09992923768792,-7.6685538497325485,0.28822558540119586,83.29002984196227,"Blake Perkins",19921,663368
"Enrique Hernández","LAD",393,0.06870229,0.195928753,0.35064935,0.229281767,0.280612244,0.372928176,0.65354042,0.143646409,1.558673465,0.257246376,2.0999999046325684,-1.2000000476837158,1.1352964639663696,-0.6471786350011826,38.04598906311347,-7.92639308747695,0.2851201274565288,83.2703482068112,"Enrique Hernandez",10472,571771
"Alex Verdugo","NYY",621,0.078904991,0.149758454,0.52688172,0.232558139,0.290791599,0.355992844,0.646784443,0.123434705,2.94164272916458,0.252699784,-1.0000000596046448,-0.699999988079071,-1.3672975301742554,-1.0941606909036636,59.269123477086204,-13.374259005144458,0.2834208144509927,83.14835690521085,"Alex Verdugo",17027,657077
"Andrés Giménez","CLE",633,0.041074249,0.153238546,0.268041237,0.252144082,0.298412698,0.339622641,0.638035339,0.087478559,5.412758345616595,0.285714285,-0.5,1,-0.5217543244361877,2.7516425773501396,59.43467876659239,-14.612440575198288,0.28149777878259435,83.04527976744255,"Andres Gimenez",19950,665926
"José Caballero","TBR",483,0.055900621,0.275362318,0.203007518,0.226757369,0.283333333,0.346938775,0.630272108,0.120181406,6.241350626135541,0.301324503,3.8000001907348633,0.5,1.4146342277526855,1.5227629318833351,43.64445423804332,-12.855954359247194,0.27710887074221646,82.76486924839071,"Jose Caballero",23401,676609
"Miguel Amaya","CHC",363,0.063360881,0.170798898,0.370967741,0.231707317,0.287709497,0.356707317,0.644416814,0.125,2.16620878375,0.260536398,-1.9000000059604645,0.4000000059604645,-2.0739505290985107,-0.6313937902450562,34.54836137259459,-7.914678629095797,0.28308923717317636,82.75058003228885,"Miguel Amaya",21693,665804
"Leody Taveras","TEX",529,0.079395085,0.211720226,0.375,0.229166666,0.288973384,0.352083333,0.641056717,0.122916667,6.124604608561074,0.272222222,1,0.6000000238418579,0.38202735781669617,1.2228709310293198,49.944738747428495,-11.936661144842072,0.28214366399743257,82.2736852437316,"Leody Taveras",18900,665750
"Zack Gelof","OAK",547,0.069469835,0.34369287,0.202127659,0.211267605,0.270220588,0.362173038,0.632393626,0.150905433,6.3944593804763175,0.296296296,2.4000000953674316,0.5,1.3509055376052856,2.9325992316007614,49.12452357969951,-14.862481601911073,0.2764205327805351,82.200735945859,"Zack Gelof",29766,680869
"Christopher Morel","- - -",611,0.099836333,0.260229132,0.383647798,0.196261682,0.288052373,0.345794392,0.633846765,0.14953271,3.8400641683701764,0.233333333,0.10000000149011612,-1.4999999776482582,0.059757769107818604,-2.3241991251707077,56.8411842593753,-14.632417506555354,0.28043045436865405,81.89017896529853,"Christopher Morel",21897,666624
"Elias Díaz","- - -",351,0.056980056,0.196581196,0.289855072,0.264615384,0.313390313,0.381538461,0.694928774,0.116923077,0.83035714,0.317460317,-2.0000001192092896,-3.100000023841858,-2.241042612120509,-0.6471786350011826,38.890198276263085,-2.1691048658672827,0.30250530973888057,81.31288428230079,"Elias Diaz",11680,553869
"Gio Urshela","- - -",461,0.04989154,0.156182212,0.319444444,0.25,0.286334056,0.361111111,0.647445167,0.111111111,1.29859484,0.278089887,-0.10000002384185791,-0.7999999523162842,-1.9092998504638672,-0.8050270825624466,43.210522267217144,-10.71636875421335,0.2813197794167892,81.14010877018599,"Gio Urshela",10681,570482
"Patrick Bailey","SFG",448,0.087053571,0.223214285,0.39,0.234413965,0.297539149,0.339152119,0.636691268,0.104738154,3.8438246394915008,0.286666666,0.6000000238418579,-0.30000001192092896,0.5527548789978027,-0.05238160490989685,42.01802349762287,-10.388152592617606,0.2813692890290979,81.01439605535498,"Patrick Bailey",27478,672275
"Kyle Isbel","KCR",426,0.063380281,0.206572769,0.306818181,0.229166666,0.287081339,0.3671875,0.654268839,0.138020834,8.041870331381006,0.275862068,3.599999725818634,0.699999988079071,3.363755464553833,0.6717767789959908,41.627987170234604,-8.20467134414585,0.28624969877694784,80.67590489464632,"Kyle Isbel",21614,664728
"Davis Schneider","TOR",454,0.103524229,0.317180616,0.326388888,0.191435768,0.281938325,0.342569269,0.624507594,0.151133501,4.696147041559156,0.257142857,-1.2000000476837158,1.7000000476837158,-0.8696879148483276,0.45021989196538925,41.157237472763406,-11.950807047257083,0.2774735540808035,80.31925066306782,"Davis Schneider",23565,676914
"Lenyn Sosa","CHW",369,0.032520325,0.208672086,0.155844155,0.253561253,0.283378746,0.358974358,0.642353104,0.105413105,2.434599244566451,0.303370786,0.10000000149011612,0.10000000149011612,-0.27630242705345154,-0.4521850347518921,34.138656620823745,-9.026251810646649,0.27978696946889325,80.08731737440891,"Lenyn Sosa",22896,672820
"Edouard Julien","MIN",301,0.109634551,0.338870431,0.323529411,0.19924812,0.292358803,0.32330827,0.615667073,0.12406015,4.616901636303888,0.288461538,0.30000007152557373,0.8999999761581421,-0.8779419660568237,0.6396380290389061,27.360025876469283,-7.850373684161038,0.2777747092056908,79.85901251669414,"Edouard Julien",27534,666397
"Whit Merrifield","- - -",335,0.104477611,0.15522388,0.673076923,0.221843003,0.311178247,0.313993174,0.625171421,0.092150171,7.1273873647144095,0.257383966,0.30000001192092896,-0.30000000447034836,1.5587186217308044,1.4983400776982307,31.96020280897556,-7.227451187074802,0.2832089419451365,79.51704903672774,"Whit Merrifield",11281,593160
"Mickey Moniak","LAA",418,0.050239234,0.272727272,0.184210526,0.219387755,0.265550239,0.38010204,0.645652279,0.160714285,5.0874721643794,0.271698113,-1.7999999523162842,1.5,-0.6272269487380981,-0.6356345564126968,38.93933541748259,-9.957498523857861,0.28058166652204886,79.38560240314072,"Mickey Moniak",19956,666160
"Ceddanne Rafaela","BOS",571,0.026269702,0.264448336,0.099337748,0.246323529,0.274165202,0.389705882,0.663871084,0.143382353,6.622561129224165,0.312335958,0.6000000238418579,0.5,1.739073395729065,-1.1340153366327286,55.70084342620756,-11.09363547452304,0.28604016988210273,79.20161346957882,"Ceddanne Rafaela",24262,678882
"Brayan Rocchio","CLE",442,0.099547511,0.203619909,0.488888888,0.206266318,0.297727272,0.315926892,0.613654164,0.109660574,3.9937184641587686,0.244827586,-0.2999999523162842,-1.5,-0.92479008436203,-1.250850349664688,39.49471692820562,-12.209590732254851,0.2758581871866908,79.07827586903122,"Brayan Rocchio",23690,677587
"Manuel Margot","MIN",343,0.061224489,0.157434402,0.388888888,0.238095238,0.289473684,0.336507936,0.62598162,0.098412698,4.775061313393214,0.273076923,0.10000002384185791,-1.7000000476837158,0.5398139953613281,0.39228349179029465,30.75631820534505,-9.367160363745315,0.2762483206757328,78.78531965332579,"Manuel Margot",14712,622534
